"X064.EPL03_m_Mzb1_ESI.mzML";"X064.EPL05_m_Mzb1_ESI.mzML";"X064.EPL07_f_Mzb1_ESI.mzML";"X64Z.61018_m_WT_ESI.mzML";"X64Z.61019_m_WT_ESI.mzML";"X64Z.61020_m_WT_ESI.mzML"
"M281.05121T1063.63670";-1.04484489238724;0.104569347858994;0.148284351900176;0.594688960111127;-0.0400212164947378;0.237323449011684
"M281.13887T1012.63841";-1.43544845965729;0.221827476092235;0.336641142385066;0.0678127948965128;0.500121515802875;0.309045530480604
"M281.10650T420.24729";-0.660237220235142;0.772577924136055;-0.237861221373695;0.571451176951243;-0.0649730896323134;-0.380957569846153
"M281.24757T1123.62402";0.777275432468248;1.21117218683005;-0.656379122163333;0.645821916957968;-1.40195504213654;-0.57593537195639
"M282.05182T1219.85526";-0.820884598085717;0.0646847180600588;-0.4204111698616;0.880712245175405;-0.10102014818852;0.396918952900367
"M282.05173T1153.38515";-0.993784942056876;0.0414229256323856;-0.24808575785346;0.564443307560725;-0.0486941214830869;0.684698588200318
"M282.05172T1063.63670";-0.997770014978623;-0.0226691763113456;0.229386556034388;0.248710421028226;-0.0118538390439198;0.554196053271275
"M282.11983T329.35934";0.281053505742332;0.467053875961882;-1.27775315995202;0.331019734235748;0.25371782540309;-0.0550917813910393
"M282.17763T967.62638";2.09873904971796;1.16463519830189;1.46968524690682;-1.50897843470563;-1.81888770776048;-1.40519335246057
"M282.19089T398.43843";-0.737978808410672;-0.704223406691142;-0.828237909087998;0.454370470695396;1.60128741690757;0.214782236586842
"M283.04908T1153.38515";-0.932103353380937;-0.0934549059294795;-0.337935779285806;0.531977229029301;-0.0433152779060786;0.874832087473005
"M283.04912T1219.74283";-0.8228201844321;0.0219627989025746;-0.408850305294632;0.832723148144378;-0.208281437446183;0.585265980125963
"M283.04907T1063.63670";-1.05282459828227;0.0945568329761518;0.381706096067312;0.5169138704054;-0.0589323807023603;0.118580179535762
"M283.14912T335.79542";3.62381143142162;-0.542827314783405;-1.1052760563082;-0.660390197920814;-0.622233583957993;-0.693084278451206
"M283.10779T568.30579";1.32227212945105;-0.40631909557247;-0.350255739852219;0.0341189544668637;-0.426092966588658;-0.173723281904573
"M283.14496T712.73712";-0.542411545123511;0.445307737294096;-0.655331065197182;0.883288375818789;-0.549196829054077;0.418343326261891
"M283.11821T996.56466";-2.96636652020577;0.0373888860744951;0.360134896268713;0.391460651759228;1.09582700905026;1.08155507705308
"M283.11806T927.60925";-2.01272403510966;0.74000660257565;-0.355589280152181;0.373926577370321;0.71224656080562;0.542133574510252
"M284.17908T342.66733";-0.314216681765252;0.60168183472896;-1.2306387265528;-0.120760340501938;1.39726944390188;-0.333335529810848
"M284.09910T149.54359";-1.42834902966606;-0.137806191360897;-1.203612791482;1.03147765862523;1.08286612675659;0.655424227127138
"M284.96117T708.98253";0.00860650490286768;0.215509123096217;0.391451461408044;-0.0976846771381261;-1.41315107456952;0.895268662300512
"M285.18048T342.77302";-0.37178636788508;0.52499037730211;-1.15981328975108;-0.159313188147873;1.49629179057715;-0.330369322095239
"M285.12870T146.56701";-2.45657715408588;-1.42719571434652;-2.45657715408588;2.27799025835635;2.13189056112739;1.93046920303455
"M285.13353T1015.63757";-0.982225205909025;-0.377680437465778;-0.188070385652405;0.245575255038876;0.961073534706412;0.34132723928192
"M285.29792T1325.15003";-0.451366871090266;-0.273362580997725;1.17333035758346;-0.834993461888146;0.346700377660868;0.0396921787318148
"M285.07563T726.14438";-3.54634513924567;0.916872478320904;0.947476499401603;0.362793339408676;0.623336342409051;0.695866479705436
"M286.22833T1287.44757";-0.483558934356982;0.481967910168361;-0.222882927707567;0.772983286515679;0.508359734071139;-1.05686906869062
"M286.18319T342.56164";-0.233155708829378;0.635365354069945;-1.47993392082663;-0.581803184989674;1.5380113953465;0.121516065229232
"M286.23689T1131.19762";-1.57176513045786;-0.722615690775827;-0.122761057833173;-0.116749068756161;2.45606006861075;0.0778308792122696
"M286.95810T708.98253";0.0597668415435226;0.23550532398349;0.473570299634597;-0.23758495280023;-1.42166101789771;0.890403505536334
"M287.11383T214.52538";-0.0336103526477272;-0.390990391200456;1.40854353998677;-0.110492954774352;-0.430510445039256;-0.442939396324965
"M287.17485T809.30383";-1.96579768948449;0.0918701183862433;0.0586483227860443;1.57811799124361;0.305005849184771;-0.0678445921161743
"M287.22219T1165.18253";-0.551400646292521;0.138453559355787;-0.162699031570588;0.351996359375757;0.190494969850403;0.0331547892811508
"M287.24392T901.25827";0.10264990833038;1.57832904039143;-2.56035678263734;-0.587570414187404;1.42339670385938;0.0435515442435469
"M288.17325T986.87177";-0.283456173868889;0.296750110255101;-1.45231005185835;0.543827882422255;0.26353994541087;0.631648287639021
"M288.11699T214.50542";0.141406900187781;-0.745224340816782;1.44317066873772;-0.0419429048541215;-0.368352306358865;-0.429058016895731
"M288.17202T471.29632";-1.90865083034183;-0.675587091651283;-1.90865083034183;-0.276240096257517;2.4876517258349;2.28147712275755
"M288.28967T1188.77662";-0.430670041928524;-0.103033043638025;0.320725726816039;-0.00471532442750442;0.320725726816039;-0.103033043638025
"M288.21678T720.25647";0.683876292543184;0.167337483730031;0.455457455605041;-1.30787286327537;-0.00542136542558179;0.00662299682270575
"M288.23926T1286.50492";-1.53978705442364;0.118421356577221;1.27829917003951;-0.195447437218872;0.552421989306879;-0.2139080242811
"M288.95546T708.99250";0.0524056412747758;0.0696311086321084;0.563108452488538;-0.0308283493140163;-1.44355253272123;0.789235679639826
"M289.23739T1140.90261";-0.170493045993216;-0.0283661410431165;-0.313059469095175;0.695436837553654;-0.599958203272168;0.416440021850021
"M289.22027T721.40107";0.766214922254169;-0.0139671543345578;0.42651056849846;-1.41702965521366;0.0999737574116597;0.138297561383923
"M289.22295T662.27262";0.871309190671991;1.15234382481538;-2.04435111661198;0.219236949931529;0.0827279245369393;-0.281266773343868
"M289.21630T945.60381";-2.34393718910014;-0.123577742911534;-2.37927440810175;1.91193346743787;2.88515858112647;0.0496972915490921
"M290.21938T945.60381";-2.56784966755701;-0.115269063761103;-2.56784966755701;1.96022953771465;2.92152395354218;0.369214907618287
"M291.07004T140.53997";-1.90369590504625;0.429301016630509;0.582949430882121;0.21386888858172;0.86672449386155;-0.189147924909652
"M291.25281T1164.20327";-0.654376023020099;0.268629892460348;-0.124331581323165;0.360828439017025;-0.0984346394326715;0.247683912298552
"M291.19533T1260.52181";-0.382763592599016;0.514965182430785;-0.583730874238379;1.00269902124751;-0.149443722635116;-0.401726014205783
"M291.26801T1319.19145";-0.0325357680650823;0.168027442218643;-0.858352644344711;-0.813471949422007;0.415880010737614;1.12045290887555
"M291.21585T799.72781";-0.121099330792324;0.21617037134101;-0.90177812647579;0.588455211897757;0.13339339072003;0.0848584833093166
"M291.19539T1065.10006";-0.904404027561454;-0.105424999895436;0.307701529848909;0.324602566172704;-0.132843726960032;0.510368658395309
"M292.07307T140.82335";-3.22037149444118;0.641225789244125;0.853541660543718;0.0628574707294913;1.09552683482551;0.567219739098336
"M292.19873T1064.98538";-1.17576119179696;-0.0396228195899159;0.362377473659178;0.148240360699427;0.0413618725864602;0.663404304441795
"M292.22587T945.75778";-0.801615353431371;0.345182768279876;-0.124462927932326;0.463727384998261;0.0585840640427685;0.0585840640427685
"M293.22616T1340.51293";0.245144930286199;0.407602598003352;-2.35012404326962;0.473071996944558;0.603449141658913;0.620855376376603
"M293.18781T864.29392";-0.971501116743293;0.355445878595347;-0.729922203502;-0.690600486584349;0.686556091846839;1.35002183638745
"M294.15521T118.51160";-0.147388146334473;1.31151511725179;-0.710487179644355;0.180688289082829;-0.0692150482075198;-0.565113032148278
"M294.25076T1223.94832";-1.13462805986356;0.640842777487164;-0.513455538092961;0.772366248629799;-0.417553543852355;0.652428115691906
"M294.68679T1287.44757";0.121891737153658;0.901830250698264;0.505103776649692;-0.110159198608335;-0.23070667854979;-1.18795988734348
"M295.12899T155.56571";0.0707821358377492;-0.105182848976711;-0.63240484536573;1.10058291855712;-0.0962567956597405;-0.33752056439269
"M295.11087T351.59654";0.371801626907494;1.21068150543646;1.34353943681253;0.562024541487412;-2.01636435216093;-1.47168275848297
"M295.14552T777.93316";0.601969080925518;0.55930171170478;1.69821088504241;0.537270992748497;-0.645713396820988;-2.75103927360021
"M295.18786T867.34879";-0.988912397455012;0.11329594659239;0.718405431957594;0.183533262655181;0.293108578303552;-0.319430822053703
"M295.25380T1224.06931";-1.50197303020982;0.631010945090724;-0.324977058426959;0.744603667660053;-0.265510738959161;0.716846214845167
"M295.18902T1287.91672";0.587234369485858;0.82940857508028;0.758258880602303;0.0321490967974655;-0.914589836333196;-1.2924610856327
"M295.69404T1287.65581";0.377106377391669;0.872976462657781;0.483856841980895;-0.00926392194450548;-0.172514430248475;-1.55216132983737
"M296.13224T156.19982";0.397167859481632;-1.77044096192653;0.0405896369267568;0.959455982091966;0.409102709364934;-0.0358752259387581
"M296.13533T390.76449";0.377762706709341;0.0254575569388269;0.145713900021784;0.54398648473186;-1.6218518693619;0.52893122096009
"M296.22179T948.06774";-0.73808915937895;0.336554912101446;-0.664801557530873;0.628578910440651;0.347535928905871;0.0902209654618421
"M296.29435T1245.89258";0.280633299624134;0.314241493160461;-0.385449513755542;0.265480543026125;-0.937187089110038;0.462281267054857
"M296.29458T1362.26567";1.12455445636421;0.851475624678923;-0.740539607046996;-0.91776418354079;0.054204644943137;-0.37193093539848
"M296.18316T585.43534";-1.44114585898925;0.778502499708338;0.929865273451347;-0.728027184231437;0.845990250851925;-0.385184980790926
"M297.04595T1153.38515";-0.980912521023577;0.00252417468876051;-0.249611568581569;0.588051380610509;0.0142477320702884;0.625700802235576
"M297.04618T1219.28320";-0.939874077271406;-0.058865998255102;-0.494086855389555;0.792602129514186;0.0269183789813074;0.67330642242057
"M297.04604T1063.63670";-0.985677509810548;-0.110566630696746;0.41854910920663;0.34005443004672;-0.0785389605480961;0.41617956180204
"M297.16925T519.41105";-0.260319265875714;-0.333212328057384;-0.165665886292603;2.83668297654476;-0.93717267958166;-1.1403128167374
"M297.16951T762.53677";0.279306518765063;0.657557076329746;0.963009621720326;0.00257077167573009;-1.26273326628731;-0.639710722203544
"M297.19505T1063.43792";-0.564552277019323;-1.69997546557261;1.33444592364497;0.322009768993986;-0.726373873691986;1.33444592364497
"M297.08238T1219.85526";-0.778539763487416;0.191623436408303;-0.394749121443737;0.90387269731396;-0.240061164369301;0.317853915578174
"M297.08253T1153.38515";-0.969032292092776;0.130005868118562;-0.196474327975309;0.654889907195304;-0.196474327975309;0.577085172729534
"M297.22468T948.06774";-0.842282627155792;0.19250726842795;-0.610996508709433;0.617589236213046;0.368718078409373;0.274464552814842
"M298.04693T1219.28320";-0.973961587784422;-0.010935630389563;-0.493678501669384;0.742737749703396;0.0825108743411915;0.653327095798765
"M298.04673T1153.32015";-1.38808681626843;-0.0319790096294536;0.0327889990802691;0.630270174531985;0.212388509230792;0.544618143054835
"M298.08303T1063.63670";0.323772838492915;0.897502458544317;-1.65598203011674;1.07636719256385;0.820496715145858;-1.46215717463019
"M298.09664T419.32271";-0.412104850343868;-0.295044458165879;-0.682399033960455;0.120380867575241;1.11747134874285;0.151696126152115
"M298.11452T198.18806";0.417220886663081;0.426988206695764;-0.449946158808375;-0.384776400425502;0.134486266343208;-0.143972800468159
"M298.14792T479.16608";-1.87372846519508;0.788100073761122;-1.29172004759326;1.87486228898278;0.590711916221674;-0.0882257661772378
"M298.08315T1219.96793";-0.838528806511198;0.0546483814833661;-0.39011772829698;0.890707451801557;-0.122929936128284;0.406220637651546
"M298.20097T960.72483";-0.159190752173019;0.497774995625051;-1.29341323999321;0.455154926101999;0.0673020527794793;0.432372017659714
"M298.08324T1153.38515";-0.985507695687334;-0.0332899798116625;-0.200231857497922;0.707409588237541;-0.0675969520473394;0.579216896806706
"M298.19880T1063.63670";0.854557063329075;-1.99936165965929;-3.15308808045628;1.37510959900199;0.715275114758328;2.20750796302619
"M299.04491T1219.28320";-0.906276525516053;-0.1170283921762;-0.422440304886773;0.600665930932134;0.0887973165676199;0.756281975079267
"M299.08033T1153.38515";-1.02986962078236;0.014551519931243;-0.204321768991773;0.553597133895174;-0.043348915683921;0.709391651631646
"M299.11745T198.23527";0.426038578145043;0.0707558547105799;-0.0348062766467382;-0.479128009191266;0.134030450049312;-0.11689059706693
"M299.09946T418.94947";0.221815944141657;-0.721569724123036;-1.70907595856692;0.479699109080306;1.23620962478651;0.492921004681486
"M299.08023T1219.83967";-0.781319756963773;0.0740042076299794;-0.376462126678787;0.885755519478043;-0.262344724639151;0.460366881173684
"M299.08021T1063.63670";-1.00499663695315;0.264504664014316;0.169611743635623;0.291044553003872;-0.0953781375350977;0.375213813834428
"M299.20078T990.02173";-2.76375277381414;-0.0206486824556051;0.816029981125444;1.63787160502448;-0.0350655078279256;0.365565377947742
"M300.08075T1153.38515";-0.986838800299278;-0.0150757279926025;-0.0978750088758342;0.598074886821596;-0.230516834450615;0.732231484796734
"M300.08029T1219.58233";-1.1561725279883;0.350450641447544;-0.468642819396461;0.986679291022511;0.184206575177044;0.103478839737668
"M300.08057T1063.34060";-1.96467166114929;0.11416116154699;-0.110613038117551;0.580874576459019;0.551307157607644;0.828941803653186
"M300.20215T342.77302";-0.180794209775821;0.5898940219049;-1.18011165008597;-0.292481465410739;1.27094170627805;-0.207448402910402
"M300.28970T1272.13469";-0.158896201405681;-0.342303661822575;0.679935057130723;-0.94260075130906;0.290788551252923;0.473077006153658
"M300.20387T1022.65160";0.509727447155876;0.960125476515731;-1.33994255552249;-0.0656753263305889;-0.282292873198688;0.218057831380154
"M300.28939T1154.93919";1.37057537306597;-0.475159890245387;-0.607198081112462;-0.261217170188326;-0.517168126755102;0.490167895235314
"M301.13934T134.72048";-0.129366203873067;0.653532358954068;-1.16982586164737;0.284361047383033;0.460864802090288;-0.0995661429069429
"M301.17957T958.60034";-2.37320252369499;0.231531296846408;-0.375578924273183;1.31551457113542;0.425022078875386;0.776713501110955
"M301.11818T567.73695";-0.368980346279226;0.714922781336152;-1.01483684070768;1.06055609474022;-0.766539793919977;0.374878104830525
"M301.21581T1076.06235";-0.621094021059088;0.33094091383628;0.218991498191802;-0.0508432533851875;1.93606614966475;-1.81406128724856
"M301.20554T342.66733";-0.297524480450109;0.466122208302236;-1.25452234367511;-0.0509511102048586;1.45185140113618;-0.314975675108326
"M301.29257T1272.11659";-0.00807713413317629;-1.41740883500737;0.798008248416462;-0.281904064914196;0.333570467646615;0.57581131799166
"M301.20068T886.84080";-1.00505697992907;-0.575786680532166;-0.710028129468041;0.855711302519279;0.889217546700458;0.545942940709539
"M302.16054T917.80371";-1.04605150087564;0.166687837396541;-0.127582808897637;0.387490157045872;0.0402899232939723;0.579166392036894
"M302.14268T134.20836";0.305923327865232;0.70400193781636;-2.37571015444177;0.594555963727911;0.451470543740109;0.319758381292158
"M302.12137T567.58510";1.3284445451964;-0.807825679486291;-0.38514044395232;0.0448371127324574;-0.170111769162675;-0.0102037653275729
"M302.19606T181.16988";-0.80371535010589;0.398490394334282;-0.0742163881350247;0.415526489432988;0.2027677334395;-0.138852878965831
"M302.20691T342.66733";-0.242601165839922;0.5480782554405;-1.26266120041108;-0.192922226847802;1.44179695623709;-0.291690618578783
"M302.20537T1019.95971";-3.13695274126567;1.08568312902363;1.16883466878517;1.26434379699756;-1.77872381509046;1.39681496154977
"M302.21913T1116.58643";2.76444099125296;-0.433033574007041;-0.681401720005068;-0.511350156210223;-0.834832110417253;-0.303823430613374
"M303.23215T1116.58643";-1.00461794767908;-0.805690644257669;-0.82984114339129;0.191818514478761;1.66040736799075;0.78792385285853
"M303.30457T1362.24192";1.22613221565325;0.855838463869933;-0.565888564890328;-0.982232621246081;0.0923680243274881;-0.626217517714254
"M303.23895T759.03349";0.869188986092818;0.959875190955102;-1.09436708044002;-0.308676420913396;0.587676493196533;-1.01369716889105
"M303.19916T181.16988";-1.02053459275271;0.225890095332024;-0.00821716551492314;0.334428559790062;0.205246655138078;0.263186448007471
"M303.20954T342.56164";0.138071722154508;0.667801690730867;-2.53066033737979;0.140405568659972;1.4209656633156;0.163415692518839
"M304.24776T1165.04692";-0.559035086873397;0.210477318483196;-0.299705532692379;0.660275003482438;0.136224749844284;-0.148236452244157
"M304.24170T759.14601";0.93606461249452;0.995163480504744;-2.40050447532957;-0.0035400681413196;0.739564921500292;-0.26674847102866
"M304.23525T1115.34628";-0.80133523489379;-0.935689168830349;-0.932056312091286;-0.0897631790512541;1.82281802020983;0.936025874656851
"M304.30765T1362.25896";1.2391271666019;0.574319361837171;-0.174468359409454;-0.831305596366291;-0.0440957864254862;-0.763576786237835
"M304.69632T585.44977";0.0719719155789773;1.17813579940865;-1.98462655920979;-0.300885535882;1.07562332274068;-0.0402189426365263
"M305.02129T1456.96975";-1.02377870043151;-0.786390968448723;1.71972784732835;0.00272685948082267;0.353129736447333;-0.265414774376263
"M305.24272T1125.33989";-0.807000018526292;-1.37334834905095;-2.44138541980731;-1.02744782356096;3.04592696070003;2.60325465024548
"M306.12364T573.94817";0.214220192042838;-1.25697926720948;1.6552110286105;-0.0138711387807861;-0.541169703110493;-0.0574111115525826
"M306.16053T342.56164";0.0669122799173889;0.648001443137282;-2.1310974668384;-0.166685610660675;1.62480039858995;-0.0419310441455413
"M306.08080T148.89694";-3.27598181531851;0.325241339419368;-0.897082636843668;1.4631501891294;1.48103516490248;0.903637758710931
"M307.10737T414.72475";-1.79208467643547;-0.807991074380309;-1.14758370647341;1.32960310328994;1.28440849498935;1.1336478590099
"M308.27908T1164.14060";-0.707140758647547;0.0475952042473435;0.0625036529383298;0.29354870043484;0.171698476603363;0.131794724423651
"M309.21691T906.23613";-0.494051459653394;0.135063340482528;0.791553272823571;1.1173374028646;-0.337954823805231;-1.21194773271209
"M310.16446T313.07701";0.216803910924622;1.34891695207368;-1.22957879443617;0.204622165221953;0.0136169263225563;-0.554381160106635
"M310.23735T1151.13973";-0.0744874027876595;-0.116290099297184;0.0208387495422257;0.703450611545662;0.541820422091863;-1.07533228109491
"M310.24540T1223.17075";-0.977391071243724;0.534624978718902;-1.0285190851836;0.300797029076022;-0.0626046510580571;1.23309279969047
"M310.31059T1333.16652";1.71358592525462;1.1779933736613;-0.932107224063209;-1.33576346281823;0.16770129139246;-0.79140990342693
"M311.15941T206.73030";-0.881924017645499;1.16319840889402;-1.92176879946308;0.862426169087358;0.576293077797888;0.201775161329318
"M311.12618T1084.78635";0.896132491115487;-0.343859955944936;-1.02671298489783;0.5870945146259;-1.12868980693915;1.01603574204054
"M311.23685T1340.64563";-0.125860992144075;0.0187370416710968;-1.21083362229889;0.227695039640575;0.375181402743334;0.715081130387939
"M311.24066T1151.19824";0.147857061400836;-0.210275399454637;-0.0158667516016554;0.448426801228351;0.709089606301961;-1.07923131787485
"M311.19724T864.29392";0.108359362192254;-0.0511486544143404;-0.943347187702938;-0.907862272665048;0.589717522043785;1.20428123054628
"M311.31376T1333.16652";1.65357526172692;1.26514654040662;-0.934886470124158;-1.40458299813121;0.181215313324749;-0.760467647202916
"M312.13017T257.48580";0.666618354145816;-0.271274091688389;0.178782545427762;-0.227964639675714;0.309387092800426;-0.655549261009908
"M312.28931T1348.15990";-0.807256605738412;0.90381526165014;-0.608768736400016;-0.0225777601651484;-0.00734134481608902;0.542129185469525
"M312.19298T948.35054";1.55258285732294;-0.0186430318437257;-0.400157221450398;-0.215835172985969;-0.342311061612069;-0.57563636943078
"M312.21630T755.55926";0.713955848631695;0.285369843401008;1.04347614469095;-0.577809924247868;-1.08211850680643;-0.382873405669358
"M312.32579T1357.37916";1.14792910893116;1.38306000580712;-1.12543692690927;-1.05100565537854;0.618406878106389;-0.972953410556854
"M313.07717T1063.24328";-1.00656461594295;0.0768429039158555;0.0984611771754563;0.533692087264391;-0.101243176286812;0.398811623874064
"M313.07717T1153.32015";-0.973009573760771;-0.0947703033010525;-0.180618548362891;0.733014036381517;-0.0663509759941478;0.581735365037328
"M313.07717T1219.85526";-0.758215213668197;0.0964072984370788;-0.342511658658171;0.933952288307797;-0.284528772712006;0.354896058293504
"M313.20951T585.72335";0.0310168182651607;1.03022203787633;-2.39456842951254;0.398476000201008;1.03360599634439;-0.0987524231743416
"M313.32909T1357.39078";1.10580986111467;1.35217180918627;-0.933486357786748;-1.12427656261423;0.580822453625332;-0.981041203525307
"M313.71118T585.43534";-0.19531732679092;1.1503336754054;-2.51679235691758;0.0425893177778532;1.19814598645869;0.321040704066558
"M314.07809T1219.85526";-0.733220914416407;0.0626984124686976;-0.359528359299661;0.756290903388945;-0.224999192405702;0.49875915026414
"M314.07802T1153.44634";-0.981149138189998;-0.151232148380432;-0.0292716633252997;0.603963383391246;-0.127637009758706;0.685326576263184
"M314.07809T1063.63670";-1.18595099564783;0.077055061932293;0.362715750298769;0.4846995553969;-0.114625267295689;0.37610589531556
"M314.18061T217.61791";0.10077721060858;0.575930048839765;-1.62227886258886;-1.07483814692759;1.65378595747699;0.366623792591107
"M314.10830T741.97519";0.0862259132246743;-0.554957075447654;0.972081905060294;0.597889493859376;-0.530002166407445;-0.571238070289244
"M314.23218T796.73138";1.49990656800914;0.626242471527841;-0.539249570986995;-0.537308592218153;-0.905952683416702;-0.143638192915137
"M314.18464T1018.63230";-0.353059914588038;-2.745526047125;1.17831156902283;2.47959424795099;-0.260791660218966;-0.298528195041812
"M315.11648T741.57637";0.513200917741864;0.152517829307824;0.618559000728762;0.085606768698085;-0.672808323352134;-0.69707619312442
"M315.07436T1219.85526";-0.758499347018778;0.10534442979535;-0.221795892615409;0.772812321226023;-0.306098768420017;0.408237257032834
"M315.09215T1063.63670";-1.02213372498613;0.0726542973711558;0.142830496816031;0.406040013152799;0.044076898366551;0.356532019279602
"M315.07508T1153.32015";-1.9172544408914;0.106893640928692;0.282821493626024;0.612514744453152;0.209603385898831;0.705421175984702
"M315.13416T386.40776";-2.00430670673344;0.457025711984847;-0.980327646692189;0.764887892105142;1.43459497569252;0.328125773643129
"M315.16433T833.50369";0.410041630125826;-2.2283293659318;0.25550117881809;2.61710676742691;0.578844112671823;-1.63316432311086
"M315.14756T224.96652";-1.96430342566231;-0.885630700652378;-1.96430342566231;3.75611761070316;1.51290696968608;-0.454787028412233
"M315.19603T1039.98500";-1.27134413381358;-1.20557615935328;0.024428123498777;1.85387736238664;0.310163762599886;0.288451044681557
"M316.03444T901.93797";-2.40663683658265;0.509909912909752;-0.74413165812473;1.01282233575425;0.662088483086284;0.965947762957097
"M316.09328T1063.43792";-2.23486209929227;0.33451847696636;0.471078515983539;0.542387635022757;0.419489561896383;0.467387909423224
"M316.13686T828.84871";0.554248812048892;-1.47355932192796;1.53392187081298;-0.913545218409827;0.687741299439724;-0.388807441963806
"M316.24761T925.41464";0.703203137560175;0.100395807696767;0.313635744799232;-1.27019811324595;-0.079878656519181;0.232842079708945
"M316.28434T1194.41525";0.0225111946425729;-0.42281859940575;-0.369168896369497;0.269397797876634;-0.216060434185029;0.716138937441061
"M316.19908T1039.27151";-1.25797595185751;-1.22327243217822;-0.0286327898960141;1.93477521421535;0.344670565720147;0.230435393996244
"M316.32102T1276.66736";-0.380812273976177;0.12699300066602;-0.659265461437929;-0.380812273976177;0.409458875613811;0.88443813311044
"M317.24763T1247.25478";-1.17866239353565;0.187635144687345;0.103648281016594;0.346455968355108;-0.296354024236993;0.837277023713589
"M317.25090T925.45726";0.465131616492362;0.341256320151959;0.47613796089073;-1.51742380962376;-0.00314737960095296;0.23804529168967
"M317.25445T840.77440";0.533626665295873;1.1326163533818;-2.53830788321015;0.207015535667059;1.03443969043218;-0.369390361566773
"M317.21119T1037.92163";0.675890329657391;-1.98930511920819;0.41812688451229;1.26056637023486;-1.06134178700174;0.696063321805384
"M318.19087T136.56533";1.02724860819167;0.0401468226218948;0.980151371936609;-1.17437205155199;-0.313105445076278;-0.560069306121905
"M318.19882T903.80485";1.59737373219079;-2.03369312320941;2.09229352975854;1.81676256398138;-1.91629297838926;-1.55644372433205
"M319.13602T96.21871";1.82718163783826;1.30125428027604;-0.396980881342506;-0.33747862865322;-1.1496137821226;-1.24436262599597
"M319.27001T900.80505";0.57255146342689;1.18106787971885;-1.09201606379047;-0.213982228306429;0.805846270023421;-1.25346732107226
"M319.26322T1344.98432";0.194858232458765;-0.112543811536429;-1.1939036132947;0.311879628134382;0.358609256074902;0.441100308163088
"M319.22656T1133.65818";0.412773666245912;0.558979086273453;0.158205190861661;-2.62903074210682;0.558979086273453;0.940093712452338
"M319.18914T1050.40149";-0.682427291012715;0.0585182331945005;-0.0739360487927421;0.640520630076135;-0.0961882387509989;0.153512715285821
"M319.20967T814.78406";0.129153242628918;0.647535526175441;-1.2615805038387;0.285649126111914;0.238084521314782;-0.038841912392357
"M319.28601T1245.71044";-0.309125812029267;0.287448233832417;-1.08949739430131;1.15004149084702;-0.203444031656832;0.16457751330798
"M320.26638T1345.13729";-0.698229228671457;-0.032950329495137;-0.87863784221692;0.416712764111456;0.538917567630671;0.654187068641387
"M320.27327T900.59779";0.621594093927734;1.20057056099086;-1.17857855527215;-0.327441941964461;0.963039929203244;-1.27918408688522
"M320.25796T1115.25242";-1.3095483006216;-0.862205663412882;-0.941227601133218;-0.0918119823480098;2.07210007561489;1.13269347190082
"M321.31529T1362.24192";1.21005010863556;0.881639719620123;-0.586737479690246;-0.845556198641862;0.0200935331501878;-0.679489683073769
"M322.17780T1353.18517";0.598576113889706;-0.444356362283633;-0.461959457445008;-1.00837010953193;0.812251701054749;0.503858114316111
"M322.31830T1362.24192";1.15435746208696;0.842741685165116;-0.470637805985379;-1.08583646911595;0.0506599601790379;-0.491284832329783
"M323.05818T580.05062";-1.41812140651364;0.828014535015459;0.667682520973677;0.350664776243785;-0.195305742234909;-0.232934683484378
"M323.19530T1201.06480";0.434346569070755;0.244299709098099;0.323193951683753;-1.69718435312033;0.465617768654919;0.229726354612806
"M324.06136T580.09909";-1.6397252535089;0.891334523673892;1.01544500361544;0.447375013255548;-0.52068553979149;-0.193743747244492
"M324.24317T945.99973";0.947816783373575;-1.13937472870835;-2.27801562501827;0.641849546782677;-0.175508903956771;2.00323292752713
"M324.32574T1348.69299";1.64935888291599;1.14625503242353;-1.02644239627373;-1.0920834649133;0.0793725081755805;-0.756460562328081
"M325.22746T1163.50100";0.190080982597517;-0.518875296089244;-2.73910960309499;0.901197998178432;0.0665472592442626;2.10015865916402
"M325.21111T1243.37937";0.693035408684612;0.528554405176661;-0.355122832919988;-0.668257574823626;0.33281812296409;-0.531027529081744
"M326.16037T1151.83824";-0.737929982154996;0.123787196308846;0.228814781147546;0.428639628054662;0.0634858474492805;-0.106797470805348
"M326.30516T1286.68880";0.655466232369944;-0.550632266225129;0.295919216610831;-0.821565058232626;0.124892658866136;0.295919216610831
"M326.23054T1163.58663";0.362860694179337;-0.170799550088023;-3.52952879234108;1.021300316776;0.31798927222242;1.99817805925135
"M326.70903T607.16725";-0.0929347652057349;1.18167982281282;-1.81505599856145;-0.295109078315888;1.08599968861807;-0.0645796693478184
"M327.23159T1246.99876";-0.953195735084445;0.0847685615157179;-0.534010376202354;0.0847685615157179;0.106298212793159;1.21137077546219
"M327.30843T1286.68880";0.530423517368448;-0.554923758958502;0.427542330686098;-0.842432600464622;0.0953591568444336;0.344031354524157
"M328.13618T140.53997";-2.27252643306165;0.374817632994654;0.769650287027267;0.257788950208928;0.819801490159407;0.0504680726713899
"M328.08114T1057.43595";-0.410787135550637;-0.0369082302230907;0.187935345178062;0.563521554889785;-0.360367303725436;0.0566057694313061
"M328.13908T202.43689";-0.910558540543543;0.444610415238734;-0.447649718765319;0.352341984011865;0.990904870750403;-0.429649010692155
