"X064.EPK83_m_Mzb1_ESI.mzML";"X064.EPK88_m_Mzb1_ESI.mzML";"X064.EPK94_m_Mzb1_ESI.mzML";"X64Z.61012_m_WT_ESI.mzML";"X64Z.61014_m_WT_ESI.mzML";"X64Z.61015_m_WT_ESI.mzML"
"M265.08391T585.59658";0.156460349635319;1.0004606572285;-0.879769066056921;0.0480584221693446;0.735446042379525;-1.06065640535577
"M265.07965T193.20051";-0.299961059550658;-1.21785207612685;0.313941466132358;0.600037108734728;0.193269264334342;0.410565296476084
"M265.15514T719.18097";-0.154853567462752;0.815458738563934;0.759066697138405;-0.512929811032627;-1.52626148525045;0.61951942804349
"M265.25263T1303.98819";-0.622613415514368;0.409982825173251;-1.38949269602285;0.204600342313943;0.827012710718565;0.570510233331445
"M266.17494T1001.69069";0.372438406099655;0.964887261124557;0.608867677721653;-0.992749473042469;-1.01979723481232;0.0663533629089136
"M266.13856T280.32516";0.29875815681567;0.422138708971973;-1.54263126233981;0.715987443566891;0.448447512454176;-0.342700559468896
"M266.17259T759.22564";0.996095664421679;-1.55621738284488;0.677941170496826;-0.323693166041481;-0.659236932434236;0.865110646402084
"M267.13377T403.45747";0.485870500694914;0.395087990022006;0.0760054513852393;-1.7342986868011;-0.279295356462628;1.05663010116157
"M267.05876T101.30225";-0.358165329124096;0.0714925580394538;0.745222384527433;0.517656683569784;-0.73396448979933;-0.242241807213236
"M267.12276T1014.96262";-1.87183763665998;0.503014279342037;0.0259489145765965;0.586884608729423;0.314893697616279;0.441096136395652
"M267.20648T888.72261";0.394391227862335;0.684038557930753;0.470744846627186;-0.404327513704775;-0.396643943846813;-0.748203174868685
"M268.10475T229.09216";0.591568754445107;-0.138440613762021;0.750638423365881;0.830186821542583;-1.49527976827605;-0.538673617315493
"M268.13703T403.83957";0.87404732702754;0.733089716400153;0.609504742429528;-3.74822378278907;0.323098884168888;1.20848311276297
"M268.15429T891.84232";0.0599117584489729;0.563908258532057;0.424488051444245;0.591562791728451;0.185186763729282;-1.82505762388301
"M268.26361T1170.33965";0.408512038235025;-0.317544630642668;0.262915288321464;-0.429518092934789;-0.586889011657927;0.662524408678887
"M268.26338T1362.15945";1.48064067647336;-0.936738731935816;0.394116794154097;0.0898412051099409;-0.998383162886987;-0.0294767809146014
"M269.08854T140.71270";-1.78023405479067;0.73235217176826;0.0707201734271817;-0.295583264363549;0.919908556300243;0.352836417658535
"M269.10762T229.01743";0.768267889035044;-0.196063941058031;0.813517963536088;0.738692334315222;-1.48949715917152;-0.634917086656817
"M269.17446T796.16373";-1.2475184563658;0.692259573158991;0.0243109887832013;0.548209357412484;0.126029131820228;-0.143290594809096
"M269.12877T627.38098";-0.949948775285488;0.197618139640104;0.0615923452203099;0.292759256812565;0.253057973309822;0.144921060302672
"M269.22662T1286.17849";-1.29426320158514;-0.0819974607006857;0.0893581694034076;0.293257073157226;0.808694493871264;0.184950925853931
"M269.26684T1170.33965";0.395161013283636;-0.517082954187894;0.0167868594294884;-0.341245342282539;-0.308826843579971;0.755207267337276
"M270.09136T141.39508";-1.79724068719018;0.791359091717508;0.0131659488601682;-0.239350777106643;0.942564917897958;0.289501505821183
"M270.10915T229.34387";0.71791613167272;-0.241459677467356;0.779628194663638;0.826493401619427;-1.39466648643454;-0.68791156405388
"M270.21725T848.12006";0.855632582563854;-1.44197966854891;0.333817267207337;0.0409239550197986;-0.306566521277855;0.518172385035773
"M270.22973T1286.17849";-1.52416597437754;-0.0675533726890275;0.0935417923349533;0.38852688459778;0.82974007605933;0.279910594074497
"M270.19095T384.14178";0.0761744360290213;1.23133361026257;-0.557157728562259;-0.0155981940480086;-0.392350484413404;-0.34240163926792
"M270.21723T780.44367";0.725002810004649;-1.64960198197161;0.754421245578973;0.162365482215943;-0.828011200818588;0.835823644990634
"M271.14613T989.28964";-0.610335722552766;0.164264956929212;-0.00186051460813559;0.763403846536431;-0.613164307788676;0.297691741483932
"M271.06000T773.29043";1.12256515449419;0.569926841460111;-0.241059183964397;-1.6165459341053;0.0438116377119938;0.1213014844034
"M271.14010T100.52775";0.763669918482566;0.467120530878207;-1.06065486108782;-0.125880869492162;0.799043266346545;-0.843297985127335
"M271.05998T435.14407";1.31086673204635;0.0140288757553371;0.107507048138133;-1.92720715354659;-0.287707886426652;0.782512384033412
"M271.09266T155.57402";-0.353498585872849;0.0621049647358027;-0.754627649131387;0.926215010711882;0.54719279892198;-0.427386539365422
"M272.14289T100.56714";0.797824526456762;0.474462852812848;-0.980215931706106;-0.0876648588435661;0.811219447358492;-1.01562603607843
"M272.15199T1085.50358";-0.464442591738277;-0.125385072923831;-0.582649551654868;1.88616798077332;-0.223868787040126;-0.489821977416214
"M272.06343T772.59690";0.7569116773982;0.0285962510688287;-0.898728219235592;1.04252450329127;-0.581100418789142;-0.34820379373356
"M272.25814T1047.98012";0.92332915053534;0.038513234218655;-0.815681307641756;-0.564168712788812;-0.0306736339792009;0.448681269655788
"M272.22207T911.50152";0.768615861021223;-1.58861259151799;0.576586752048398;-0.116086609310445;-0.443369838850449;0.802866426609275
"M273.11570T802.17762";-0.866993942176148;0.428085984135168;-0.00590667536251336;0.32922574237109;0.515924896861533;-0.400336005829129
"M273.22553T911.45223";0.871725586273846;-1.02293590809682;0.712080727997692;0.00931841396164681;-1.38635630728143;0.816167487145065
"M274.11967T802.19499";-1.22676752704653;0.47908021239272;0.18944627291331;0.343019007295339;0.48262628318124;-0.267404248736076
"M274.19196T952.90450";-4.37155033573046;-0.149363653089439;1.22461477910788;1.10363264738804;1.01903875845999;1.17362780386399
"M275.24346T832.47097";0.717090547433669;-1.27601454597057;1.06710572166493;0.254174604668275;-0.617580062179977;-0.144776265616329
"M275.25777T1242.89498";0.59395346107454;-0.695395147208806;0.609407651663857;-0.560092768470545;-0.841950291080142;0.894077094021096
"M276.14471T119.84633";-0.108581465699484;-0.67346659394491;-0.154400010991842;-0.23396519246207;0.954221481815965;0.216191781282348
"M276.19608T915.44938";-0.581430711896941;0.496852351926819;-0.0396026088749419;0.409404649917628;-0.0810795586323061;-0.204144122440276
"M277.15449T552.42622";-0.698385430480092;0.0921960405758672;-0.722788608512551;1.37474150803444;1.12831112367988;-1.17407463329755
"M277.15430T464.00488";-0.713004655216505;0.437045733755911;-1.29688706035452;1.42934951729718;1.11342702677011;-0.96993056225218
"M277.21618T1070.00932";0.436885481777044;0.599942118944632;-0.143506040668385;-0.132935672590274;0.177292151454033;-0.937678038917037
"M277.19899T915.29245";-0.512266042984357;0.437203176985887;-0.432786794163512;0.322961561851165;0.281057106766828;-0.0961690084560291
"M278.20139T915.52384";-0.933099700526926;-0.390356443192139;1.85062163916472;-0.257923645843227;-0.0529501535464835;-0.216291696055943
"M279.13412T327.12988";0.559944242284912;0.678775991257729;-0.0369190984263278;-1.57309412781544;0.355740212354898;0.0155527803442286
"M279.11648T630.75713";-2.91274689508203;0.469113479557539;-0.716261571263444;1.96747238344411;1.57585376223895;-0.383431158895119
"M279.20636T676.28315";0.477990957677864;0.425181781605879;0.0784040144711507;0.218673916274182;-0.0465714315833399;-1.15367923844573
"M279.23235T1090.18089";-0.141330833481799;0.811954678156524;-0.185338937842812;-0.242767259012712;0.18359600714208;-0.426113654961264
"M280.13724T327.57791";0.708279756897889;0.790527386029519;0.119789108189785;-1.89511901137673;0.167686976276727;0.108835783982811
"M280.23547T1090.18089";0.110494797924137;0.800476167683352;-0.433946286912048;-0.053628065193443;-0.00191199770922618;-0.42148461579278
"M281.05131T1153.25479";-0.0512682463008377;0.526295878442523;-0.673422083918109;0.156307334435762;-0.0589308737952987;0.101017991135979
"M281.05153T1219.59195";-0.196143425020142;0.694091352343599;-0.237770827282011;0.139851223490477;-0.667332537438966;0.26730421390702
"M281.05114T1063.49257";-0.0958106423274725;0.778691506603906;-0.615053937789025;0.231771903171317;-0.106357567885998;-0.193241261772736
"M281.13898T1012.63593";0.627968147729155;0.348716616979455;-0.143417572185588;0.29066007371686;-0.614808719686143;-0.509118546553749
"M281.10645T420.57971";-0.356788066050526;0.566621972108732;-0.44006764704643;0.299751326110063;-0.125114138454363;0.0555965533325203
"M281.12658T232.04793";2.0167540766768;2.21888627261057;-1.98710336559084;-1.98710336559084;-1.98710336559084;1.72566974748517
"M281.24754T1130.24220";-0.435649701865213;2.02402850453559;-0.609968679625195;-0.272563808952849;-0.215653399489416;-0.490192914602909
"M282.05174T1153.25479";0.0054102256867801;0.446989476526461;-0.667922673626773;0.189814247173763;0.0841593416077872;-0.0584506173680181
"M282.05171T1063.49257";-0.0887056257188074;0.571222888205851;-0.768926937974461;0.325900513877728;0.235844475666148;-0.275335314056435
"M282.05196T1219.45976";-0.252256750878842;0.771477590344246;-0.158807153710385;0.0780668296700947;-0.691230621788004;0.252750106362898
"M282.11988T329.83201";-0.58138524391914;-0.561361992296619;0.477940078367462;0.120695492356211;0.0212407203971789;0.522870945094915
"M282.19093T398.86950";-0.725617511675664;1.0182884304935;-0.0255245644627747;-0.208440332188576;-0.43629624670941;0.377590224542928
"M282.20381T900.05338";1.0649928794432;-2.20055674403488;0.808717739184182;0.145543179507078;-0.446835854535065;0.628138800435494
"M282.17793T986.39581";0.0375079031759617;0.912186711592204;1.05561943991026;-0.281051830444638;-0.398253464801985;-1.32600875943181
"M283.04908T1153.25479";0.0721471297824642;0.429682298165561;-0.809004615039843;0.045567928689444;0.0608636293956384;0.200743629006753
"M283.04923T1219.45976";-0.239737790466377;0.71224591868303;-0.16485871564914;0.0965040397131967;-0.58481621084837;0.180662758567662
"M283.04903T1063.49257";-0.229395990844006;0.64561314687447;-0.883259144542599;0.294981691071357;0.2630484802403;-0.0909881827995183
"M283.14921T336.47058";-2.77293301675353;1.61156146129;1.28288238896042;1.39693224843496;0.955932457264873;-2.47437553919674
"M283.10793T569.20836";-1.74343757852981;-0.107201661872196;0.954710211541999;0.144031099947495;0.28720265697937;0.464695271933142
"M283.14493T714.08350";-0.657793359652521;0.416721916991716;0.649025501207801;-1.75317656239164;0.433677267223928;0.911545236620716
"M283.11791T926.72271";-0.0883160244311774;0.472807874885715;-0.13947098537515;-0.0714624462646866;0.633276222550246;-0.806834641364954
"M283.28223T1290.42511";1.39038272435648;-0.637490672869775;0.970364681467485;-0.338863829322631;-0.756925104932479;-0.627467798699081
"M284.09915T150.02567";-0.87644801887759;0.207125388514067;0.125225683572198;-0.68637848016064;0.629891934322563;0.600583492629402
"M284.17913T343.05344";0.239528260272272;1.16075917325737;0.0854019128206831;0.127423518343332;-0.970290492833406;-0.642822371860237
"M284.96118T708.91962";0.542981442587886;-0.555461768439792;-0.870236411453446;0.153736646336089;-0.017378129673646;0.746358220642921
"M285.10180T149.77017";0.0961627283660879;-1.63151605989334;0.351917199827578;0.290728118580865;-0.212738915410958;1.10544692852976
"M285.13357T1015.33843";-1.43153374569681;0.457982213530933;-0.342052011272298;0.558637562876657;0.626940788901902;0.130025191659613
"M285.07563T404.94098";1.69201202650039;-0.0962980849458713;-0.0292907259329056;-1.59931508442041;-0.929138920968971;0.962030789767771
"M285.29804T1324.99235";0.687394597753766;-0.0505077412542016;-0.988068999570828;-0.116892473951463;0.0468597808632979;0.421214836159437
"M285.18048T343.05344";0.202279652932625;1.21224921760189;-0.0274420662475536;0.216444614543457;-0.888780073817996;-0.714751345012436
"M285.07548T725.82907";1.56550296061318;1.06672261669295;-1.05499570692118;-0.771433207469838;0.352767698128294;-1.1585643610434
"M285.15995T675.18586";2.65246598834653;2.46952725416946;0.727846377745666;-1.94994654008722;-1.94994654008722;-1.94994654008722
"M286.18314T343.01252";0.316383769462568;1.105612861087;-0.130280154272048;0.468026287308672;-0.912449295528647;-0.847293468057533
"M286.22836T1286.95233";-1.2948809060269;0.328375212039532;-0.169149817786039;0.573777473314732;0.514251678748946;0.0476263597097181
"M286.95808T708.91962";0.570733366627433;-0.603706948708366;-0.810068014262957;0.186920748856972;0.0197147210910181;0.636406126395906
"M287.11381T215.84515";-0.857632069861954;0.465484739585087;0.289657103099097;-0.299723820839803;-0.0714379250986666;0.47365197311626
"M287.17478T808.77457";0.465919067252436;0.795463388519886;0.0156623110535834;-0.193348256626398;-0.298456000697803;-0.785240509501701
"M287.23687T1344.92152";-0.969370362022939;-0.849081881511426;0.220172826244293;0.0641872225362224;0.918294892345553;0.615797302408301
"M287.22198T1164.87747";-0.606524945628286;0.418776136285113;-0.138727187329031;0.381715785173619;0.225474459842074;-0.280714248343462
"M287.24385T901.49831";0.795529159717467;-1.63716083025352;0.531904646909042;-0.039250192645062;-0.18292743063698;0.531904646909042
"M288.17397T988.73649";-0.510877998912947;-0.0523265696489084;0.013017599989782;0.679415546700172;-0.545439494182921;0.41621091605483
"M288.11696T215.84515";-2.41995809425014;0.593288258468735;0.560853216729891;0.362213483983763;0.287531856963156;0.616071278104593
"M288.28967T1188.55154";0.630586303043175;-0.0415622110348897;-0.0567000982270689;-0.267730537370383;0.0806417005983018;-0.345235157009146
"M288.21668T720.18307";-0.112392268904072;-0.494571955973801;0.621572419554702;0.562397942880839;0.182673981686464;-0.759680119244146
"M288.95538T708.91962";0.552828557725676;-0.576678965551887;-0.884038124760057;0.378104918518215;-0.161289083148039;0.691072697216098
"M289.09190T195.09931";0.762147460691385;0.501478786910716;0.0590621283755172;-2.31045630187471;-0.616253650591009;1.6040215764881
"M289.24690T1140.57812";-0.0486911745551696;-0.408095358065973;1.39934209196742;-0.142427433442003;-0.417386351630938;-0.38274177427333
"M289.24814T759.07529";0.955066288763519;-1.64526669323743;0.628768069525836;-0.154055554547456;-0.32917538400509;0.54466327350062
"M289.22305T662.13629";0.537504161012133;-1.15431166366939;0.512925976857608;-0.91449947208628;-0.489575684493907;1.50795668237983
"M289.21561T944.84850";0.980658139555865;0.845329320637674;-0.234779402591302;-0.707416558560896;0.501387373661692;-1.38517887270303
"M291.07000T140.72281";-2.06154822785738;0.851591621364677;0.188437933384604;-0.407834423275935;0.994126724323874;0.43522637206017
"M291.25277T1164.10233";-0.26921682955462;0.222044386628294;-0.147181273618882;0.420007482237363;0.295656513849636;-0.521310279541762
"M291.19535T1064.84264";-0.460628279663029;0.818112261693418;-0.0888508079969841;-0.0573684019413907;0.00524056708787982;-0.216505339179894
"M291.21624T799.01076";0.0999010814525993;0.4977952725217;0.390049328630863;-0.0558209240672126;0.522880977126698;-1.45480573566465
"M291.19551T1260.58630";0.608916908249153;-1.18015847947552;-0.85684700423685;-0.0429934706442554;0.669279451209858;0.801802594897615
"M292.07281T140.45381";-2.30130293790821;0.5679276250526;0.251577746900749;-0.477819217598893;1.22747942919483;0.732137354358924
"M292.22578T945.41158";-0.659698802741771;0.292552848789395;-0.0611084541800338;0.429825481849979;0.286766370621747;-0.288337444339334
"M292.19873T1064.91586";-0.534155399842044;0.603525634007628;-0.0704427181320333;0.0638457993986267;0.269357711537235;-0.332131026969412
"M292.28438T1140.33145";1.14918243468391;-0.447506360589539;0.0827755096443448;-1.175895700081;0.0827755096443448;0.308668606697927
"M293.22609T1340.35880";-0.981759317238388;-0.586125362280095;0.504221606052327;0.0756845620059776;0.727339395448301;0.260639116011877
"M294.15522T119.12733";-0.155581892718091;0.724589471436759;-0.179697266603271;-0.881817188392787;0.672204142880672;-0.179697266603271
"M294.25083T1223.97326";0.310587846889008;0.41400445368261;-0.124088279088803;-0.544687702608579;0.0475828477124648;-0.10339916658667
"M294.68642T1287.72715";-0.964943437534412;-0.168508927852151;0.257330427196083;0.267533521661355;0.854415742341207;-0.24582732581209
"M295.12904T156.90493";-0.198383679771073;0.24754327453095;0.381035544609142;-0.800688275828277;0.265097468312398;0.105395668146844
"M295.14560T777.34836";-1.96576315630248;0.31055917693233;-0.589508415149848;1.03527589817335;0.940170438298943;0.269266058047704
"M295.11106T351.54418";-1.98106335752267;0.169315156843621;-0.789726433577628;1.72444204396752;1.17076337343237;-0.293730783143207
"M295.18874T1287.72968";-1.13497564968468;0.0551139125719176;-0.319178849700961;0.711096280145372;0.686695035913104;0.00124927075523895
"M295.25387T1223.97326";0.0380610685036113;0.404279147717862;-0.172712113586007;-0.661286053204859;0.371275374651756;0.0203825759176452
"M295.18837T868.17733";0.156242818275947;0.235734040949497;-0.277984195460913;0.440843496398079;0.0468047317053033;-0.601640891867904
"M295.69390T1287.72968";-1.19429624757536;0.00868072874801321;-0.340852196420929;0.620587888116091;0.850547036609042;0.0553327905231422
"M296.13229T157.11275";0.115818567156835;0.347031188583988;0.435962838501358;-1.00118631533176;-0.290597203876146;0.392970924965725
"M296.13552T391.16896";-0.566674678529344;-0.136763525187213;1.03512250256256;-0.0999357267860656;-0.0111119361159315;-0.220636635944002
"M296.29429T1245.84769";0.581434084222043;-0.833202668635548;0.183333993282137;-0.535246655913223;-0.431150886239783;1.03483213328438
"M296.22185T948.63475";-0.729703620045084;0.357823488071426;-0.0505026609533484;0.569092840913728;-0.300282507276119;0.153572459289398
"M296.22235T1045.59748";0.774503884029822;0.770065202446511;0.45288437510262;-0.473414210007487;-0.904724385462697;-0.619314866108766
"M296.29455T1362.24658";1.4388169100426;-0.618493808661966;0.858814252961008;0.0944341586883456;-1.35856278379706;-0.415008729232929
"M296.18332T585.60641";1.45365312444151;0.0723156093567808;-0.744869228196953;0.327224648555504;-0.515948221147164;-0.59237593300968
"M297.04604T1153.25479";0.0964580643868996;0.601844404578433;-0.727044783706673;0.126004267791676;-0.242609096829573;0.145347143779238
"M297.04627T1219.30903";-0.0238563156083906;0.522553287869953;0.188861009128499;0.12981632116018;-0.742603203158952;-0.0747710993912725
"M297.04590T1063.49257";-0.106365893566006;0.575736133177017;-0.789938096927781;0.431082934665539;0.111550554039597;-0.222065631388367
"M297.14460T225.30524";0.725147120517638;0.570381812705751;0.385219479936265;-1.29129766101065;0.516202764612118;-0.905653516761131
"M297.10140T292.71038";-0.808656070348656;0.134015868829103;-0.51107919980633;0.424922813312442;-0.387446420319657;1.14824300833311
"M297.08245T1153.25479";-0.0205182973500739;0.567927773430244;-0.586556959639606;0.173405261362708;-0.196500825790701;0.0622430479874378
"M297.08252T1219.59195";-0.153468374271194;0.766419489897785;-0.277031529705225;0.0355060544926649;-0.6519732637085;0.280547623294462
"M297.22479T948.63475";-0.676963971413643;0.315638850850597;-0.175265421677515;0.480663877479754;-0.0447446387763493;0.100671303537139
"M297.16960T763.59923";-1.99677085266868;0.794207931626923;-0.0171636813621647;0.612691531483923;0.508957378299071;0.0980776926209231
"M297.19562T1063.49257";-0.975409122260943;1.30956641985344;-1.50284821366133;-0.0270416384012447;-1.01893496256322;2.2146675170333
"M298.04701T1219.30903";0.00364977851329503;0.448236312847507;-0.10092150847703;0.209832498094235;-0.665066140718503;0.104269059740516
"M298.04656T1153.26603";0.232207781093767;0.422222580802035;-1.7232949553133;0.411629531295242;0.200840396780671;0.456394665341592
"M298.08301T1063.21946";0.47713629998371;-2.18091444112997;0.174634844243993;0.600173830521316;0.537617186633033;0.391352279747918
"M298.09661T419.04595";0.429701555170388;-0.412904577970351;-0.0304801303479999;0.0751937628953109;0.365270712809504;-0.426781322556861
"M298.11453T198.33156";-0.683255442294817;-0.418232133881973;0.444643086729206;0.400000211771531;0.111296716697254;0.145547560978799
"M298.14782T481.03263";0.507245254137881;1.07311990024399;-0.00301643956379513;-1.48713843948728;0.307487392383851;-0.397697667714648
"M298.08330T1219.76623";-0.177779900582937;0.810331391610076;-0.215327553706052;-0.108649146030537;-0.599830057731538;0.291255266440987
"M298.20037T961.95026";-0.801347303303997;0.17581351317393;0.0431567536715901;0.407088821356006;1.03617257984683;-0.860884364744371
"M298.08314T1153.25479";-0.043315924862806;0.644498185913133;-0.579788405894466;0.0802904211227679;-0.122513414276006;0.020829137997368
"M298.19923T1063.36814";-0.434576829305334;1.63023315054866;-3.66939881612626;0.659732596873034;-0.407339866959167;2.22134976496907
"M299.04494T1219.30903";-0.176960411269129;0.496866266458864;-0.106802277185714;0.330931759635023;-0.602100941199662;0.0580656035605958
"M299.08028T1153.25479";0.0218123028350595;0.558579233694059;-0.635834564430432;0.145371022559854;-0.162776508437727;0.0728485137791778
"M299.08021T1063.49257";-0.117963463245577;0.709702439297479;-0.640551954662344;0.287991425266828;-0.0281503790522447;-0.211028067604126
"M299.08084T329.06180";0.899368773373476;1.236993544442;-0.023996845657303;-3.80356213139717;1.20234540232598;0.48885125691301
"M299.09942T419.07287";0.451551507434524;-0.8074808710172;-0.17232382940982;0.48985009087945;0.0775570011650455;-0.0391538990519926
"M299.11746T198.18662";-0.675259224402647;-0.529204094005882;0.619558071007542;0.504782238246726;0.306402005326362;-0.226278996172091
"M299.14227T642.62682";0.364492875878536;0.639988470180728;-1.64943293279632;0.435247968376513;0.536638844751205;-0.326935226390669
"M299.08045T1219.54374";-0.233511522042952;0.855229834256179;-0.310545216140483;0.0636732754382611;-0.533208159742449;0.158361788231437
"M299.20052T989.49632";0.465296100792662;0.688899513852681;0.771410115935188;0.408987768319922;-1.79917928259871;-0.535414216301737
"M300.08043T1153.25479";0.0595649160581431;0.156962312472986;-0.718183011624099;0.399268806311659;-0.0545753356916802;0.156962312472986
"M300.08066T1219.37577";0.329919001847863;0.486288391376102;-1.56090434380177;0.567525822773617;0.00381315830640053;0.173357969497781
"M300.17054T641.46350";-0.270917569314205;0.798526369316995;-0.718771959852088;0.689636619633086;0.98362354145403;-1.48209700123782
"M300.20229T343.07549";0.230492968731611;0.889138487368485;0.0689460131611705;0.374858057978742;-0.955268956070685;-0.608166571169309
"M300.28959T1272.04930";0.719172212653664;-0.280359657420771;-0.325558540470766;0.035518830033164;-0.0495113806639855;-0.0992614641312959
"M300.20360T1024.26098";-1.26811207414882;-0.988003029410707;2.01616381031319;1.81859167308448;-0.342273274026958;-1.23636710581119
"M300.28952T1154.79439";0.67963941303995;-0.193981642195365;-0.31048876687703;-0.295231844679961;0.248534429424938;-0.128471588712505
"M301.13952T135.02550";-0.528501563665163;-0.0257775269612495;0.599948715714046;-0.276404028681763;-0.0545676303605126;0.285302033954624
"M301.11820T531.77074";-1.58137313489247;-0.402534343527858;0.601149672364664;0.631453563664757;0.541215458406755;0.210088783984164
"M301.29242T1271.35093";-0.176346981044983;-0.543855576784419;2.06417692262441;-0.425458087327942;-0.530569188747841;-0.387947088719227
"M301.20557T343.05344";0.233807878819376;1.12519436895213;0.0484714771325322;0.156623060211486;-1.02643863490222;-0.537658150213295
"M301.20086T887.96604";-0.197525188960002;0.316115083710262;1.051509647285;-0.76588277002748;-0.961347873312036;0.557131101304249
"M302.16057T917.50429";-0.46687503337116;0.53157760452488;-0.389838981883391;0.428281429986109;0.14430528221782;-0.247450301474248
"M302.12141T568.71515";-1.49303680396997;-0.100945903556245;-0.584664683752844;0.942496874810412;0.74793487926643;0.488215637202207
"M302.14302T134.88094";-0.118002423616797;-0.446121757155255;0.689212165583334;0.277765362863693;-0.721105851157582;0.318252503482618
"M302.20695T343.05344";0.236882572233862;1.12282515585915;0.0642312498127604;0.220673059648511;-0.951125021373335;-0.693487016180933
"M302.19814T1033.60991";-1.6585193117243;-0.585112315792305;0.96444400772294;0.339248370406972;0.369731910450898;0.570207338935786
"M302.22258T1117.35879";0.628703937281289;-0.751288610454577;-0.304610492894358;0.0159458351085138;0.0632881297780203;0.347961201181108
"M302.19604T182.19033";-0.217264250174731;0.516599209981825;-0.155455758509769;0.384299736135059;-0.22514117514738;-0.303037762285013
"M303.23208T1117.45756";1.47698236940417;-0.626489389726227;-0.0416378205236421;-0.568142943248051;0.153643757371912;-0.394355973278159
"M303.19923T182.19033";-0.051806108530736;0.496256839730326;-0.674541817331945;0.462687472141586;-0.0558207141305731;-0.176775671878662
"M303.23909T759.33242";0.73338193449066;-1.49014083213855;0.486445562213184;-0.153162193764382;-0.24204670462252;0.665522233821599
"M303.20960T343.05344";0.0882960720371439;1.13788020051158;-0.073121583000889;0.295924452908511;-0.929257566169288;-0.519721576287051
"M303.30449T1362.15945";1.36647862461087;-1.26286812413894;0.774653286098335;-0.039246226368088;-0.639839123508504;-0.199178436693678
"M304.24763T1152.34560";1.64843946030927;-0.0663128278890469;-0.548067201227561;-0.257640176701285;-0.312213929954948;-0.464205324536428
"M304.24186T759.50420";0.70358213419739;-1.50948667577417;0.444241637659707;-0.123751528246669;-0.113724545873722;0.599138978037465
"M304.30762T1362.15945";1.43050897602807;0.0437550622678029;1.10352430331363;0.593887297885477;-3.75118027656668;0.579504637071695
"M304.69619T585.68619";1.47391356694381;0.108536799144513;-0.343131856465854;0.0145988089747869;-0.564329231241615;-0.689588087355636
"M305.02127T1456.74121";-0.683954725100898;0.706714463698568;-1.47796251999238;1.05974627247782;0.356507984847745;0.0389485240691316
"M305.27960T900.72392";0.908602682658049;-1.99974545479178;0.775818363586332;0.104152120543411;-0.477523516643241;0.688695804647229
"M305.23826T835.16923";2.94332612917825;-1.5093379271169;3.09402557928935;-1.5093379271169;-1.5093379271169;-1.5093379271169
"M306.16053T343.07549";0.348150388265446;1.23084863852551;0.0281605039572679;0.23797837889129;-1.35141561885844;-0.493722290781082
"M306.08076T149.49575";-1.5325575854491;0.452587784531489;0.221115558623043;-0.47099681593887;0.632246517030854;0.697604541202593
"M306.12350T574.53584";0.808028485370114;-0.0190312760402475;0.590392843112372;-0.180677331367349;-2.30049898832892;1.10178626725402
"M307.10739T414.63987";1.02906730480089;-0.648129023485243;0.0905460741835976;-1.22712881160414;-0.274299337681296;1.02994379378619
"M308.27913T1163.88198";-0.109859061139815;0.368904314621472;0.0803151390628173;-0.712817965410628;0.522321801050267;-0.148864228184095
"M309.21680T908.10785";0.687393157403698;0.505526074199382;0.328916930271386;-0.509410559745371;-0.587756971622446;-0.424668630506655
"M310.16387T344.62515";-0.987613432549199;-0.122101600266839;-0.572936519803946;0.740194213045198;1.27409432480562;-0.331636985230833
"M310.12845T202.63996";-0.27881906587561;0.729774641714504;-0.0994742414181487;-0.974345859548042;0.658896862306853;-0.0360323371795456
"M310.24541T1223.00117";0.937153207122446;0.00297028701249412;-0.478068416483945;-0.278448329063685;0.0415856917319355;-0.225192440319231
"M310.23728T1150.91774";-1.46299929873052;0.197267192592682;0.295562099415253;0.328171194344316;0.389481521448948;0.252517290929309
"M310.21958T908.77959";0.885829601081851;0.880409537872314;0.263697036817423;-0.312230027554848;-1.08758357187247;-0.630122576344266
"M310.31073T1333.00866";1.6541100511167;-1.84914604772645;1.05560077182051;0.173217906965183;-1.00648381190374;-0.0272988702722046
"M311.15967T207.39888";-0.239519516014043;0.376324304061692;-0.239519516014043;-0.329149357638886;0.655054621769862;-0.223190536164565
"M311.06954T363.12689";-0.361383034989043;0.565520303767072;0.48262860824002;-1.4546570983454;0.799247541663613;-0.0313563203362623
"M311.12617T1087.09478";0.596100152099912;-0.508642854174175;0.587846129414271;-0.230986292968308;-1.52953609972948;1.08521896535778
"M311.23681T1340.45075";-0.78089273164922;-0.853619154440295;0.431693405874529;0.0237573963328089;0.668356274381309;0.510704809500858
"M311.24055T1151.03768";-1.55654517648373;0.144472320171039;0.239301813227723;0.396582266190881;0.496922615528969;0.279266161365119
"M311.31396T1333.14335";1.74502798517609;-2.07139935471034;1.020094204399;0.220767638114615;-0.860205148828217;-0.0542853241511517
"M312.13004T258.02333";-0.441338049148614;-0.179917007172802;0.126020089240596;0.522044973513292;0.245816386781908;-0.27262639321435
"M312.16317T207.39888";0.1516456544288;-0.378254675053353;0.0710995709696441;-0.000723528063916393;0.460759628723606;-0.304526651004775
"M312.28931T1348.27536";-0.491194896451012;-0.545225945805971;0.249037997365306;-0.402830872498486;1.03233634985773;0.157877367532429
"M312.32593T1357.40006";1.58059102009293;-1.90447672805919;0.983964457352307;-0.11053949718818;-0.625196915102149;0.0756576629042918
"M313.07710T1153.25479";0.0970757473266042;0.608197321346914;-0.621841778432407;0.153486498171602;-0.255598412489258;0.0186806240765621
